Date:,6/1/2021,Time:,12:58 PM,Operator:,
Date,Time,Runtime (hr),Iteration,Feed Volume (L),Flush Volume (L),Reject Conductivity (mS.cm),Permeate Conductivity (uS/cm),Feed pH,Reject Flow (L/min),Feed Flow (L/min),Reject Turbidity (NTU),Feed Pressure (psi),Reject Pressure (psi),Permeate Flow (L/min),Feed Temperature (C),Reject Valve Open (%),Feed Pump Power (%),Temperature Valve Open (%),Recirculation Pump Power (%),Total Permeate Produced (L),Water Flux (LMH),Approx. Feed Pump Power Consumption (kW),Approx. Recirc. Pump Power Consumption (kW),Brine Discharge Valve Position,Feed Flush Valve Position,Permeate Transfer Valve State,Acid Pump State,Anti-Scalant Pump State,Salt Pump State,SYSTEM POWER STATE
6/1/2021,12:58:33 PM,0.003894,43.000000,319.392,91.365,12.955,579.435,7.227,1.060,0.017,5.732,-3.713,NaN,0.068,19.842,49.853,1.671,0.000,0.000,0.012,0.514,0.005,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:33 PM,0.003968,44.000000,319.188,91.398,12.955,579.435,7.226,1.044,0.037,5.725,-3.644,NaN,0.068,19.833,49.845,1.770,0.000,0.000,0.012,0.514,0.005,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:33 PM,0.004040,45.000000,319.731,91.255,12.957,579.843,7.226,1.031,0.034,5.738,-3.678,NaN,0.068,19.837,49.836,1.868,0.000,0.000,0.012,0.514,0.005,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:34 PM,0.004101,46.000000,319.799,91.349,12.953,579.843,7.226,1.031,0.027,5.732,-3.644,NaN,0.068,19.837,49.828,1.959,0.000,0.000,0.012,0.514,0.004,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:34 PM,0.004172,47.000000,319.663,91.394,12.955,580.252,7.226,1.031,0.027,5.738,-3.713,NaN,0.068,19.833,49.819,2.057,0.000,0.000,0.012,0.514,0.004,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:34 PM,0.004247,48.000000,319.392,91.194,12.955,579.435,7.226,1.056,0.027,5.738,-3.817,NaN,0.068,19.842,49.810,2.158,0.000,0.000,0.012,0.514,0.004,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:34 PM,0.004316,49.000000,319.120,91.239,12.957,579.026,7.226,1.027,0.022,5.738,-3.782,NaN,0.068,19.837,49.801,2.253,0.000,0.000,0.012,0.514,0.004,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:35 PM,0.004380,50.000000,319.528,91.259,12.953,579.026,7.226,1.007,0.029,5.744,-3.574,NaN,0.068,19.842,49.793,2.346,0.000,0.000,0.012,0.514,0.003,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:35 PM,0.004449,51.000000,319.935,91.300,12.957,580.660,7.226,1.027,0.027,5.732,-3.644,NaN,0.068,19.837,49.784,2.444,0.000,0.000,0.012,0.514,0.003,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:35 PM,0.004525,52.000000,319.392,91.324,12.955,579.843,7.227,1.031,0.029,5.732,-3.678,NaN,0.068,19.837,49.775,2.545,0.000,0.000,0.012,0.514,0.003,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:35 PM,0.004587,53.000000,318.849,91.259,12.957,579.843,7.226,1.027,0.025,5.732,-3.678,NaN,0.068,19.837,49.767,2.637,0.000,0.000,0.012,0.514,0.003,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:36 PM,0.004658,54.000000,319.528,91.398,12.957,579.843,7.226,1.031,0.020,5.738,-3.644,NaN,0.068,19.837,49.759,2.734,0.000,0.000,0.012,0.514,0.003,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:36 PM,0.004727,55.000000,320.070,91.394,12.955,579.026,7.226,1.027,0.020,5.732,-3.678,NaN,0.068,19.837,49.750,2.831,0.000,0.000,0.012,0.514,0.003,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:36 PM,0.004801,56.000000,319.528,91.345,12.957,579.843,7.227,1.052,0.008,5.732,-3.644,NaN,0.068,19.837,49.741,2.929,0.000,0.000,0.012,0.514,0.003,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:36 PM,0.004866,57.000000,319.731,91.243,12.957,580.252,7.227,1.044,0.013,5.738,-3.574,NaN,0.068,19.837,49.733,3.025,0.000,0.000,0.012,0.514,0.002,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:37 PM,0.004941,58.000000,319.867,91.280,12.959,579.843,7.227,1.035,0.022,5.732,-3.609,NaN,0.068,19.837,49.724,3.126,0.000,0.000,0.012,0.514,0.002,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:37 PM,0.005005,59.000000,319.460,91.312,12.957,579.435,7.226,1.027,0.027,5.738,-3.644,NaN,0.068,19.837,49.715,3.219,0.000,0.000,0.012,0.514,0.002,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:37 PM,0.005075,60.000000,319.392,91.271,12.955,580.660,7.226,1.023,0.029,5.744,-3.574,NaN,0.068,19.837,49.707,3.316,0.000,0.000,0.012,0.514,0.002,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:37 PM,0.005146,61.000000,319.392,91.337,12.955,579.435,7.226,1.076,0.027,5.732,-3.782,NaN,0.068,19.837,49.698,3.413,0.000,0.000,0.012,0.514,0.002,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:38 PM,0.005219,62.000000,319.595,91.190,12.955,579.026,7.226,1.044,0.029,5.732,-3.574,NaN,0.068,19.842,49.689,3.513,0.000,0.000,0.012,0.514,0.002,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:38 PM,0.005283,63.000000,319.392,91.385,12.957,579.843,7.227,1.003,0.029,5.787,-3.644,NaN,0.068,19.837,49.681,3.605,0.000,0.000,0.018,0.514,0.001,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:38 PM,0.005351,64.000000,320.003,91.349,12.957,579.843,7.227,1.031,0.025,5.750,-3.574,NaN,0.068,19.842,49.672,3.703,0.000,0.000,0.018,0.514,0.001,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:38 PM,0.005427,65.000000,320.274,91.165,12.959,579.435,7.227,1.031,0.029,5.744,-3.644,NaN,0.068,19.837,49.663,3.804,0.000,0.000,0.018,0.514,0.001,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:39 PM,0.005490,66.000000,320.138,91.227,12.959,579.435,7.227,1.031,0.025,5.738,-3.609,NaN,0.068,19.837,49.655,3.804,0.000,0.000,0.018,0.514,0.001,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:39 PM,0.005560,67.000000,320.003,91.263,12.959,581.069,7.227,1.027,0.025,5.738,-3.782,NaN,0.068,19.837,49.646,65.000,0.000,0.000,0.018,0.514,0.001,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:39 PM,0.005635,68.000000,320.070,91.385,12.957,580.660,7.227,1.031,0.027,5.787,-3.678,NaN,0.068,19.837,49.637,65.000,0.000,0.000,0.018,0.514,0.001,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:39 PM,0.005703,69.000000,319.663,90.876,12.959,579.435,7.226,1.035,0.163,5.738,-1.149,NaN,0.068,19.842,49.629,65.000,0.000,0.000,0.018,0.514,0.595,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:40 PM,0.005774,70.000000,319.460,91.133,12.959,579.843,7.227,1.031,0.969,5.744,1.553,NaN,0.068,19.837,49.621,65.000,0.000,0.000,0.018,0.514,0.455,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:40 PM,0.005839,71.000000,319.799,91.320,12.957,579.843,7.226,1.358,1.531,5.738,0.548,NaN,0.068,19.837,49.615,65.000,0.000,0.000,0.018,0.514,0.403,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:40 PM,0.005907,72.000000,319.528,91.447,12.955,579.843,7.227,2.066,1.813,5.738,2.904,NaN,0.068,19.842,49.609,65.000,0.000,0.000,0.018,0.514,0.394,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:40 PM,0.005983,73.000000,319.663,91.267,12.957,580.252,7.227,2.495,1.929,5.738,2.973,NaN,0.068,19.837,49.603,65.000,0.000,0.000,0.018,0.514,0.393,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:41 PM,0.006046,74.000000,319.528,91.271,12.957,579.435,7.226,2.712,2.016,5.744,2.523,NaN,0.068,19.837,49.598,65.000,0.000,0.000,0.018,0.514,0.393,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:41 PM,0.006116,75.000000,319.663,91.292,12.957,580.252,7.227,2.822,2.063,5.750,3.216,NaN,0.068,19.837,49.593,65.000,0.000,0.000,0.018,0.514,0.393,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:41 PM,0.006192,76.000000,319.595,91.377,12.959,579.026,7.226,2.904,2.085,5.750,3.424,NaN,0.068,19.846,49.588,65.000,0.000,0.000,0.018,0.514,0.393,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:41 PM,0.006260,77.000000,319.663,91.426,12.959,579.843,7.226,2.941,2.075,5.738,3.562,NaN,0.068,19.842,49.583,65.000,0.000,0.000,0.018,0.514,0.393,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:42 PM,0.006324,78.000000,319.595,91.418,12.959,579.026,7.226,2.961,2.060,5.744,3.389,NaN,0.068,19.846,49.578,65.000,0.000,0.000,0.018,0.514,0.392,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:42 PM,0.006393,79.000000,320.138,91.100,12.955,579.843,7.226,3.023,2.088,5.744,2.904,NaN,0.068,19.846,49.573,65.000,0.000,0.000,0.018,0.514,0.392,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:42 PM,0.006467,80.000000,319.799,91.430,12.959,580.252,7.227,2.990,2.097,5.738,4.498,NaN,0.068,19.850,49.568,65.000,0.000,0.000,0.018,0.514,0.392,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:42 PM,0.006536,81.000000,319.528,91.406,12.955,579.435,7.227,3.043,2.123,5.670,4.359,NaN,0.068,19.846,49.563,65.000,0.000,0.000,0.018,0.514,0.392,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:43 PM,0.006602,82.000000,319.392,91.255,12.957,580.660,7.226,3.002,2.127,5.695,3.493,NaN,0.068,19.850,49.558,65.000,0.000,0.000,0.018,0.514,0.391,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:43 PM,0.006671,83.000000,319.053,91.178,12.961,579.026,7.226,3.023,2.097,5.689,4.394,NaN,0.068,19.850,49.553,65.000,0.000,0.000,0.018,0.514,0.391,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:43 PM,0.006740,84.000000,319.595,91.267,12.959,579.026,7.227,2.969,2.080,5.682,3.666,NaN,0.068,19.850,49.548,65.000,0.000,0.000,0.024,0.514,0.391,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:43 PM,0.006816,85.000000,320.342,91.259,12.955,580.252,7.227,3.014,2.083,5.732,3.736,NaN,0.068,19.854,49.542,65.000,0.000,0.000,0.024,0.514,0.390,0.053,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:44 PM,0.006881,86.000000,319.799,91.312,12.955,579.843,7.226,2.998,2.097,5.732,2.454,NaN,0.068,19.854,49.538,65.000,0.000,0.000,0.024,0.514,0.390,0.052,DISCHARGE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:44 PM,0.006951,87.000000,319.528,91.402,12.955,578.617,7.227,3.023,2.080,5.781,4.117,NaN,0.068,19.854,49.533,65.000,0.000,0.914,0.024,0.514,0.391,0.052,RECIRCULATE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:44 PM,0.007018,88.000000,319.935,91.349,12.959,580.252,7.227,3.031,2.083,5.744,2.419,NaN,0.068,19.854,49.533,65.000,0.000,2.832,0.024,0.514,0.390,0.052,RECIRCULATE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:44 PM,0.007093,89.000000,318.985,91.206,13.042,594.142,7.235,4.883,2.204,6.673,17.662,NaN,0.068,19.846,49.698,65.000,0.000,4.881,0.024,0.514,0.391,0.057,RECIRCULATE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
6/1/2021,12:58:45 PM,0.007158,90.000000,318.238,91.243,13.081,594.959,7.234,6.846,2.138,6.605,27.467,NaN,0.068,19.837,49.698,65.000,0.000,6.617,0.024,0.514,0.391,0.078,RECIRCULATE,FROM FEED,CLOSED,OFF,OFF,OFF,Full Power
